Facility ID,Measure Name,Number of Discharges,Excess Readmission Ratio,Predicted Readmission Rate,Expected Readmission Rate
260138,READM-30-PN-HRRP,309,1.0625,19.8462,18.6787
260138,READM-30-HIP-KNEE-HRRP,N/A,0.9321,4.8495,5.2029
260138,READM-30-HF-HRRP,603,1.0118,22.5893,22.3257
260138,READM-30-COPD-HRRP,156,0.9934,19.5683,19.6989
260138,READM-30-CABG-HRRP,188,1.0235,11.4247,11.1623
260138,READM-30-AMI-HRRP,267,0.9915,14.4031,14.5272
260141,READM-30-PN-HRRP,319,0.9716,17.9248,18.4491
260141,READM-30-HIP-KNEE-HRRP,340,1.035,3.946,3.8126
260141,READM-30-HF-HRRP,337,1.0815,23.9358,22.1324
260141,READM-30-COPD-HRRP,173,1.0403,23.5362,22.6239
260141,READM-30-CABG-HRRP,N/A,1.0275,12.9077,12.5618
260141,READM-30-AMI-HRRP,164,1.0319,14.8377,14.3796
260142,READM-30-PN-HRRP,N/A,0.9621,14.175,14.7338
260142,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
260142,READM-30-HF-HRRP,50,1.0528,19.4034,18.4301
260142,READM-30-COPD-HRRP,49,1.04,18.3431,17.6373
260142,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260142,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
260160,READM-30-PN-HRRP,150,1.0587,16.5584,15.6403
260160,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
260160,READM-30-HF-HRRP,52,1.0554,21.9599,20.8069
260160,READM-30-COPD-HRRP,N/A,0.9813,19.4477,19.8174
260160,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260160,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
260162,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
260162,READM-30-HIP-KNEE-HRRP,N/A,0.9361,3.8507,4.1137
260162,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
260162,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
260162,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260162,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
260163,READM-30-PN-HRRP,270,0.9587,15.9678,16.6562
260163,READM-30-HIP-KNEE-HRRP,N/A,1.0008,5.2278,5.2237
260163,READM-30-HF-HRRP,230,1.0639,23.4111,22.0057
260163,READM-30-COPD-HRRP,110,0.9919,19.6733,19.8337
260163,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260163,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
260175,READM-30-PN-HRRP,123,0.9748,14.4946,14.8698
260175,READM-30-HIP-KNEE-HRRP,117,1.2515,6.0542,4.8374
260175,READM-30-HF-HRRP,105,0.9595,19.6932,20.5241
260175,READM-30-COPD-HRRP,76,1.0249,19.7882,19.3076
260175,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260175,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
260176,READM-30-PN-HRRP,N/A,1.0352,15.4962,14.9687
260176,READM-30-HIP-KNEE-HRRP,259,1.1372,4.558,4.008
260176,READM-30-HF-HRRP,77,1.062,22.1276,20.8361
260176,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
260176,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260176,READM-30-AMI-HRRP,45,1.069,16.5375,15.4704
260177,READM-30-PN-HRRP,301,1.0261,14.9967,14.6149
260177,READM-30-HIP-KNEE-HRRP,N/A,1.0655,4.8698,4.5704
260177,READM-30-HF-HRRP,294,0.949,18.484,19.4767
260177,READM-30-COPD-HRRP,231,1.0001,18.6128,18.6118
260177,READM-30-CABG-HRRP,N/A,0.9375,10.1142,10.788
260177,READM-30-AMI-HRRP,N/A,0.9151,11.4432,12.5054
260179,READM-30-PN-HRRP,756,1.0455,17.2891,16.5374
260179,READM-30-HIP-KNEE-HRRP,680,0.9273,3.8662,4.1695
260179,READM-30-HF-HRRP,732,0.9089,19.1561,21.0754
260179,READM-30-COPD-HRRP,216,1.0034,19.3204,19.2545
260179,READM-30-CABG-HRRP,164,0.8073,10.2693,12.7208
260179,READM-30-AMI-HRRP,297,1.0536,16.2278,15.4018
260180,READM-30-PN-HRRP,239,0.9806,19.8895,20.2824
260180,READM-30-HIP-KNEE-HRRP,N/A,1.207,5.815,4.8175
260180,READM-30-HF-HRRP,541,1.1041,26.0809,23.6217
260180,READM-30-COPD-HRRP,200,1.0791,25.7393,23.8523
260180,READM-30-CABG-HRRP,86,1.0001,12.7889,12.7881
260180,READM-30-AMI-HRRP,146,0.9954,17.295,17.3741
260183,READM-30-PN-HRRP,302,0.9474,16.5583,17.478
260183,READM-30-HIP-KNEE-HRRP,192,1.0678,5.1389,4.8127
260183,READM-30-HF-HRRP,442,0.9379,20.6398,22.0072
260183,READM-30-COPD-HRRP,222,0.9538,20.6233,21.6221
260183,READM-30-CABG-HRRP,N/A,0.8475,9.5432,11.2599
260183,READM-30-AMI-HRRP,123,1.017,12.32,12.1143
260186,READM-30-PN-HRRP,260,0.9624,16.0884,16.7174
260186,READM-30-HIP-KNEE-HRRP,N/A,0.9724,3.9244,4.0358
260186,READM-30-HF-HRRP,244,0.9984,21.3553,21.3899
260186,READM-30-COPD-HRRP,108,0.9538,18.2381,19.1208
260186,READM-30-CABG-HRRP,N/A,1.0055,13.538,13.4641
260186,READM-30-AMI-HRRP,161,1.0457,15.2991,14.63
260190,READM-30-PN-HRRP,101,1.067,17.0058,15.9382
260190,READM-30-HIP-KNEE-HRRP,N/A,1.1865,4.2556,3.5868
260190,READM-30-HF-HRRP,125,1.0047,21.3503,21.2497
260190,READM-30-COPD-HRRP,58,1.0048,18.3216,18.2336
260190,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260190,READM-30-AMI-HRRP,N/A,1.0263,14.1215,13.7601
260191,READM-30-PN-HRRP,314,1.0996,19.9838,18.1744
260191,READM-30-HIP-KNEE-HRRP,N/A,0.9715,4.3569,4.4845
260191,READM-30-HF-HRRP,242,1.0092,22.0618,21.8613
260191,READM-30-COPD-HRRP,140,0.976,19.9512,20.4423
260191,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260191,READM-30-AMI-HRRP,N/A,1.0309,14.2413,13.8149
260193,READM-30-PN-HRRP,402,1.132,19.7889,17.4812
260193,READM-30-HIP-KNEE-HRRP,N/A,1.1157,4.4106,3.9534
260193,READM-30-HF-HRRP,125,1.0232,20.4124,19.9498
260193,READM-30-COPD-HRRP,N/A,0.973,19.477,20.0165
260193,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260193,READM-30-AMI-HRRP,74,1.102,18.5249,16.8096
260195,READM-30-PN-HRRP,132,0.9941,16.2399,16.3367
260195,READM-30-HIP-KNEE-HRRP,N/A,0.8917,4.0989,4.5966
260195,READM-30-HF-HRRP,88,0.9969,19.5475,19.6085
260195,READM-30-COPD-HRRP,N/A,0.9502,17.3143,18.2216
260195,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260195,READM-30-AMI-HRRP,N/A,0.9723,12.1574,12.5038
260200,READM-30-PN-HRRP,334,1.036,18.9513,18.2931
260200,READM-30-HIP-KNEE-HRRP,N/A,1.0178,5.2944,5.2019
260200,READM-30-HF-HRRP,417,1.0013,22.0413,22.0123
260200,READM-30-COPD-HRRP,148,1.0374,22.301,21.4975
260200,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260200,READM-30-AMI-HRRP,113,1.0531,15.2962,14.5249
260209,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
260209,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
260209,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
260209,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
260209,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260209,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
260210,READM-30-PN-HRRP,N/A,1.0063,17.4489,17.3406
260210,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
260210,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
260210,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
260210,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260210,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
260214,READM-30-PN-HRRP,131,1.0592,15.1699,14.322
260214,READM-30-HIP-KNEE-HRRP,132,1.3868,5.53,3.9876
260214,READM-30-HF-HRRP,72,1.1125,24.5819,22.0962
260214,READM-30-COPD-HRRP,75,1.0569,19.4796,18.4316
260214,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260214,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
260216,READM-30-PN-HRRP,434,0.9721,15.917,16.3739
260216,READM-30-HIP-KNEE-HRRP,392,1.0128,4.2812,4.227
260216,READM-30-HF-HRRP,739,0.9948,21.1561,21.2665
260216,READM-30-COPD-HRRP,210,0.9879,18.5475,18.7748
260216,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260216,READM-30-AMI-HRRP,158,1.0266,14.9454,14.5585
260219,READM-30-PN-HRRP,109,0.9544,15.029,15.7467
260219,READM-30-HIP-KNEE-HRRP,N/A,0.964,3.9151,4.0612
260219,READM-30-HF-HRRP,93,1.0503,22.2866,21.2193
260219,READM-30-COPD-HRRP,64,0.9879,20.2768,20.5254
260219,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
260219,READM-30-AMI-HRRP,N/A,0.9327,10.1826,10.9171
270003,READM-30-PN-HRRP,240,1.0136,15.4246,15.218
270003,READM-30-HIP-KNEE-HRRP,N/A,0.9587,3.7098,3.8696
270003,READM-30-HF-HRRP,199,0.917,17.8555,19.4716
270003,READM-30-COPD-HRRP,131,1.0299,17.3857,16.8808
270003,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
270003,READM-30-AMI-HRRP,N/A,0.9584,11.5987,12.1017
270004,READM-30-PN-HRRP,476,0.9601,16.3885,17.0688
270004,READM-30-HIP-KNEE-HRRP,N/A,0.9018,4.3292,4.8007
270004,READM-30-HF-HRRP,465,0.9569,20.1908,21.1009
270004,READM-30-COPD-HRRP,230,0.9164,18.1786,19.8366
270004,READM-30-CABG-HRRP,198,0.8306,9.1315,10.9945
270004,READM-30-AMI-HRRP,422,0.8084,9.8842,12.2274
270012,READM-30-PN-HRRP,268,0.8804,14.6616,16.6534
270012,READM-30-HIP-KNEE-HRRP,198,1.1896,5.0608,4.2542
270012,READM-30-HF-HRRP,257,0.9617,20.0547,20.8539
270012,READM-30-COPD-HRRP,153,0.9586,18.4762,19.275
270012,READM-30-CABG-HRRP,N/A,1.0905,12.5758,11.5325
270012,READM-30-AMI-HRRP,207,0.8802,10.8245,12.2982
270014,READM-30-PN-HRRP,272,0.9796,14.1434,14.4379
270014,READM-30-HIP-KNEE-HRRP,543,0.8791,2.7916,3.1754
270014,READM-30-HF-HRRP,380,0.8642,16.0946,18.6243
270014,READM-30-COPD-HRRP,119,0.9312,16.2875,17.4901
270014,READM-30-CABG-HRRP,N/A,0.9583,9.0243,9.4174
270014,READM-30-AMI-HRRP,331,0.98,11.7887,12.0292
270017,READM-30-PN-HRRP,166,0.94,14.1072,15.0077
270017,READM-30-HIP-KNEE-HRRP,155,1.2892,4.9554,3.8439
270017,READM-30-HF-HRRP,160,0.9028,16.4936,18.2703
270017,READM-30-COPD-HRRP,N/A,0.9499,16.3808,17.2448
270017,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
270017,READM-30-AMI-HRRP,N/A,0.9554,11.0292,11.5437
270023,READM-30-PN-HRRP,121,1.0166,14.7245,14.4834
270023,READM-30-HIP-KNEE-HRRP,N/A,1.101,4.0822,3.7077
270023,READM-30-HF-HRRP,N/A,0.9365,19.2695,20.5771
270023,READM-30-COPD-HRRP,N/A,0.9788,17.4186,17.7957
270023,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
270023,READM-30-AMI-HRRP,N/A,1.0064,11.9898,11.9131
270032,READM-30-PN-HRRP,N/A,0.9288,14.3143,15.412
270032,READM-30-HIP-KNEE-HRRP,N/A,0.9382,4.0741,4.3426
270032,READM-30-HF-HRRP,N/A,0.9821,18.0801,18.4098
270032,READM-30-COPD-HRRP,N/A,0.9477,16.1001,16.9893
270032,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
270032,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
270049,READM-30-PN-HRRP,368,0.9167,14.7631,16.1055
270049,READM-30-HIP-KNEE-HRRP,659,0.7807,3.0662,3.9276
270049,READM-30-HF-HRRP,391,0.9244,18.6853,20.2127
270049,READM-30-COPD-HRRP,147,0.9184,16.6616,18.1415
270049,READM-30-CABG-HRRP,122,1.0302,12.5577,12.1899
270049,READM-30-AMI-HRRP,271,0.969,12.0287,12.4134
270051,READM-30-PN-HRRP,202,0.984,16.4336,16.7005
270051,READM-30-HIP-KNEE-HRRP,N/A,0.8956,3.6858,4.1153
270051,READM-30-HF-HRRP,265,0.9628,19.4174,20.1687
270051,READM-30-COPD-HRRP,71,0.9639,19.5498,20.2829
270051,READM-30-CABG-HRRP,N/A,0.9528,10.2287,10.7351
270051,READM-30-AMI-HRRP,200,0.9434,10.9586,11.6159
270057,READM-30-PN-HRRP,188,0.9513,13.5892,14.2841
270057,READM-30-HIP-KNEE-HRRP,N/A,0.8801,3.6151,4.1075
270057,READM-30-HF-HRRP,192,0.978,18.9752,19.4022
270057,READM-30-COPD-HRRP,80,1.0792,21.2428,19.6835
270057,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
270057,READM-30-AMI-HRRP,N/A,0.9647,9.7587,10.1156
270074,READM-30-PN-HRRP,N/A,0.9952,16.1272,16.2051
270074,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
270074,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
270074,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
270074,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
270074,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
270086,READM-30-PN-HRRP,N/A,0.9221,12.9548,14.0498
270086,READM-30-HIP-KNEE-HRRP,N/A,0.742,3.0118,4.0589
270086,READM-30-HF-HRRP,N/A,0.9585,16.3479,17.0554
270086,READM-30-COPD-HRRP,N/A,0.9814,15.6622,15.959
270086,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
270086,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
280003,READM-30-PN-HRRP,779,0.9507,15.496,16.2999
280003,READM-30-HIP-KNEE-HRRP,333,0.9809,4.905,5.0002
280003,READM-30-HF-HRRP,745,0.846,16.1742,19.1183
280003,READM-30-COPD-HRRP,432,0.9507,17.562,18.4732
280003,READM-30-CABG-HRRP,285,0.8911,9.3093,10.4474
280003,READM-30-AMI-HRRP,545,0.8672,10.1082,11.656
280009,READM-30-PN-HRRP,124,0.997,17.1197,17.1717
280009,READM-30-HIP-KNEE-HRRP,N/A,0.6466,2.8665,4.433
280009,READM-30-HF-HRRP,207,0.9624,20.542,21.3452
280009,READM-30-COPD-HRRP,N/A,0.9489,19.3447,20.3871
280009,READM-30-CABG-HRRP,N/A,1.0017,13.2467,13.2243
280009,READM-30-AMI-HRRP,134,0.9458,13.3666,14.1325
280013,READM-30-PN-HRRP,348,0.9795,17.6924,18.0634
280013,READM-30-HIP-KNEE-HRRP,304,1.0233,4.1466,4.052
280013,READM-30-HF-HRRP,541,0.9907,21.7416,21.9452
280013,READM-30-COPD-HRRP,164,0.9911,21.1723,21.3628
280013,READM-30-CABG-HRRP,184,1.0058,11.8861,11.8182
280013,READM-30-AMI-HRRP,201,0.9761,14.0576,14.4019
280020,READM-30-PN-HRRP,219,0.9639,15.8502,16.4432
280020,READM-30-HIP-KNEE-HRRP,N/A,0.9153,5.2071,5.6892
280020,READM-30-HF-HRRP,250,0.9945,20.545,20.6592
280020,READM-30-COPD-HRRP,77,1.0143,20.6082,20.3185
280020,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280020,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
280023,READM-30-PN-HRRP,285,0.8909,15.2783,17.149
280023,READM-30-HIP-KNEE-HRRP,256,1.0539,5.1152,4.8535
280023,READM-30-HF-HRRP,228,0.9165,18.6884,20.3908
280023,READM-30-COPD-HRRP,105,0.9626,20.0281,20.8053
280023,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280023,READM-30-AMI-HRRP,N/A,0.9319,11.5478,12.3922
280032,READM-30-PN-HRRP,144,0.975,15.8759,16.2836
280032,READM-30-HIP-KNEE-HRRP,N/A,0.8227,3.9181,4.7622
280032,READM-30-HF-HRRP,187,0.9915,19.5447,19.7117
280032,READM-30-COPD-HRRP,76,1.0064,17.7857,17.6722
280032,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280032,READM-30-AMI-HRRP,N/A,0.9908,12.3937,12.5089
280040,READM-30-PN-HRRP,592,0.8957,14.3606,16.0327
280040,READM-30-HIP-KNEE-HRRP,825,0.8423,3.3808,4.0136
280040,READM-30-HF-HRRP,428,0.9519,18.9651,19.924
280040,READM-30-COPD-HRRP,284,1.0135,19.3511,19.0931
280040,READM-30-CABG-HRRP,N/A,0.7973,8.7517,10.9773
280040,READM-30-AMI-HRRP,177,0.9763,11.4135,11.691
280060,READM-30-PN-HRRP,307,0.9147,16.504,18.0423
280060,READM-30-HIP-KNEE-HRRP,N/A,1.0584,5.6895,5.3757
280060,READM-30-HF-HRRP,416,1.0422,22.8922,21.9653
280060,READM-30-COPD-HRRP,N/A,0.962,20.1702,20.9677
280060,READM-30-CABG-HRRP,128,0.8678,11.083,12.7708
280060,READM-30-AMI-HRRP,276,0.9475,13.3223,14.0601
280061,READM-30-PN-HRRP,223,0.9999,15.2496,15.251
280061,READM-30-HIP-KNEE-HRRP,N/A,1.0219,4.6489,4.549
280061,READM-30-HF-HRRP,154,0.9796,19.0465,19.4433
280061,READM-30-COPD-HRRP,113,0.9824,18.0223,18.3456
280061,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280061,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
280065,READM-30-PN-HRRP,298,1.0038,16.6842,16.6209
280065,READM-30-HIP-KNEE-HRRP,225,1.0669,4.398,4.1223
280065,READM-30-HF-HRRP,261,0.9926,21.6457,21.808
280065,READM-30-COPD-HRRP,155,1.0097,20.7966,20.5971
280065,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280065,READM-30-AMI-HRRP,143,0.9327,12.999,13.9372
280077,READM-30-PN-HRRP,101,0.9569,15.0594,15.7374
280077,READM-30-HIP-KNEE-HRRP,N/A,0.9005,4.5001,4.9975
280077,READM-30-HF-HRRP,123,0.9872,18.55,18.7904
280077,READM-30-COPD-HRRP,139,0.938,17.1785,18.3134
280077,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280077,READM-30-AMI-HRRP,N/A,0.9815,11.9228,12.1479
280081,READM-30-PN-HRRP,132,1.0178,16.4407,16.1536
280081,READM-30-HIP-KNEE-HRRP,N/A,1.095,4.6068,4.2072
280081,READM-30-HF-HRRP,149,0.9309,19.2267,20.6545
280081,READM-30-COPD-HRRP,57,1.0328,21.7363,21.0467
280081,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280081,READM-30-AMI-HRRP,N/A,0.9586,11.567,12.0663
280105,READM-30-PN-HRRP,N/A,1.0258,15.6725,15.2776
280105,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
280105,READM-30-HF-HRRP,N/A,0.9772,19.0604,19.5053
280105,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
280105,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280105,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
280111,READM-30-PN-HRRP,N/A,0.955,13.0208,13.6337
280111,READM-30-HIP-KNEE-HRRP,N/A,0.9354,3.7925,4.0545
280111,READM-30-HF-HRRP,103,0.9598,18.0678,18.8247
280111,READM-30-COPD-HRRP,51,1.0306,18.9054,18.3438
280111,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280111,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
280125,READM-30-PN-HRRP,174,0.986,16.1173,16.3462
280125,READM-30-HIP-KNEE-HRRP,N/A,1.0946,5.2993,4.8414
280125,READM-30-HF-HRRP,221,0.8285,16.2202,19.5781
280125,READM-30-COPD-HRRP,N/A,0.9662,16.9062,17.4973
280125,READM-30-CABG-HRRP,N/A,1.0454,12.2478,11.7155
280125,READM-30-AMI-HRRP,159,0.8677,11.4361,13.1798
280127,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
280127,READM-30-HIP-KNEE-HRRP,N/A,0.7896,2.6296,3.3302
280127,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
280127,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
280127,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280127,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
280128,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
280128,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
280128,READM-30-HF-HRRP,194,0.9634,19.2776,20.0097
280128,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
280128,READM-30-CABG-HRRP,N/A,0.7975,9.1893,11.5223
280128,READM-30-AMI-HRRP,300,1.0794,13.7,12.692
280129,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
280129,READM-30-HIP-KNEE-HRRP,883,0.7869,2.6043,3.3093
280129,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
280129,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
280129,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280129,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
280130,READM-30-PN-HRRP,133,0.9929,17.6973,17.8243
280130,READM-30-HIP-KNEE-HRRP,229,0.9472,5.2167,5.5077
280130,READM-30-HF-HRRP,231,0.9747,20.2008,20.7255
280130,READM-30-COPD-HRRP,43,1.0291,20.3338,19.7585
280130,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280130,READM-30-AMI-HRRP,105,0.9728,12.7686,13.1255
280131,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
280131,READM-30-HIP-KNEE-HRRP,N/A,0.8188,2.3127,2.8244
280131,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
280131,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
280131,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280131,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
280132,READM-30-PN-HRRP,214,1.0499,15.6397,14.8966
280132,READM-30-HIP-KNEE-HRRP,N/A,0.9368,3.3269,3.5515
280132,READM-30-HF-HRRP,257,0.9929,18.8537,18.9878
280132,READM-30-COPD-HRRP,116,1.0034,18.7307,18.6667
280132,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280132,READM-30-AMI-HRRP,78,1.0978,15.4859,14.1064
280133,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
280133,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
280133,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
280133,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
280133,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280133,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
280134,READM-30-PN-HRRP,234,1.0235,16.7877,16.4015
280134,READM-30-HIP-KNEE-HRRP,213,1.1549,5.3997,4.6754
280134,READM-30-HF-HRRP,210,0.9657,19.1629,19.844
280134,READM-30-COPD-HRRP,93,1.0447,18.9314,18.1208
280134,READM-30-CABG-HRRP,N/A,0.9095,9.9492,10.9397
280134,READM-30-AMI-HRRP,171,0.9427,12.285,13.0311
280139,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
280139,READM-30-HIP-KNEE-HRRP,N/A,0.9423,2.8411,3.0151
280139,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
280139,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
280139,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
280139,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
290001,READM-30-PN-HRRP,445,0.9645,15.8785,16.4632
290001,READM-30-HIP-KNEE-HRRP,N/A,1.066,4.6523,4.364
290001,READM-30-HF-HRRP,498,0.8956,18.915,21.119
290001,READM-30-COPD-HRRP,322,0.9486,18.0408,19.0192
290001,READM-30-CABG-HRRP,N/A,0.9895,10.1614,10.2689
290001,READM-30-AMI-HRRP,443,1.0274,13.6795,13.3153
290003,READM-30-PN-HRRP,402,0.9427,17.5283,18.5931
290003,READM-30-HIP-KNEE-HRRP,N/A,0.991,3.7138,3.7476
290003,READM-30-HF-HRRP,351,1.1306,25.7878,22.8082
290003,READM-30-COPD-HRRP,156,1.2004,24.9277,20.7668
290003,READM-30-CABG-HRRP,62,1.1653,18.168,15.5907
290003,READM-30-AMI-HRRP,180,1.1264,20.2003,17.9335
290005,READM-30-PN-HRRP,136,1.1265,25.1495,22.3255
290005,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
290005,READM-30-HF-HRRP,141,0.9804,22.2259,22.6696
290005,READM-30-COPD-HRRP,79,1.0173,21.0361,20.6786
290005,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
290005,READM-30-AMI-HRRP,N/A,0.9863,17.6369,17.8824
290007,READM-30-PN-HRRP,145,0.9952,17.4918,17.5761
290007,READM-30-HIP-KNEE-HRRP,N/A,1.14,3.9491,3.4641
290007,READM-30-HF-HRRP,176,1.0465,23.2494,22.2171
290007,READM-30-COPD-HRRP,89,1.0512,22.3797,21.2888
290007,READM-30-CABG-HRRP,N/A,0.9671,11.993,12.4006
290007,READM-30-AMI-HRRP,60,1.0473,15.9273,15.2082
290008,READM-30-PN-HRRP,N/A,0.949,14.5418,15.3229
290008,READM-30-HIP-KNEE-HRRP,N/A,1.0562,3.778,3.577
290008,READM-30-HF-HRRP,55,1.0451,20.2988,19.4235
290008,READM-30-COPD-HRRP,106,1.0074,17.3975,17.2704
290008,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
290008,READM-30-AMI-HRRP,N/A,1.028,11.2798,10.9728
290009,READM-30-PN-HRRP,457,1.0432,18.3424,17.5831
290009,READM-30-HIP-KNEE-HRRP,N/A,0.8251,3.4948,4.2356
290009,READM-30-HF-HRRP,330,1.0584,22.4917,21.2498
290009,READM-30-COPD-HRRP,109,1.0087,18.6474,18.486
290009,READM-30-CABG-HRRP,N/A,0.9159,12.1295,13.2431
290009,READM-30-AMI-HRRP,221,0.8587,13.5678,15.8011
290012,READM-30-PN-HRRP,N/A,0.9504,15.0869,15.8745
290012,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
290012,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
290012,READM-30-COPD-HRRP,N/A,1.0241,19.8627,19.3952
290012,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
290012,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
290019,READM-30-PN-HRRP,690,1.0762,16.7552,15.5684
290019,READM-30-HIP-KNEE-HRRP,321,1.1611,4.8074,4.1404
290019,READM-30-HF-HRRP,450,0.9001,17.9434,19.9342
290019,READM-30-COPD-HRRP,189,0.9396,15.1428,16.1156
290019,READM-30-CABG-HRRP,N/A,0.9895,10.052,10.1585
290019,READM-30-AMI-HRRP,318,0.974,12.0544,12.3761
290021,READM-30-PN-HRRP,185,1.0193,20.2811,19.8975
290021,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
